Sidebar,Sectie,Slide,Naam,Key,Minimumwaarde,Maximumwaarde,Standaardwaarde,Eenheid,KM_stable_Alblasserdam_40,KM_stable_Dordrecht_40,KM_stable_Hardinxveld-Giessendam_40,KM_stable_Hendrik-Ido-Ambacht_40,KM_stable_Papendrecht_40,KM_stable_Sliedrecht_40,KM_stable_Zwijndrecht_40,KM_stable_Alblasserdam_50,KM_stable_Dordrecht_50,KM_stable_Hardinxveld-Giessendam_50,KM_stable_Hendrik-Ido-Ambacht_50,KM_stable_Papendrecht_50,KM_stable_Sliedrecht_50,KM_stable_Zwijndrecht_50
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Methanol,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_methanol_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Nafta,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_naphtha_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Aardgas,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_natural_gas_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Aardgas,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_natural_gas_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Niet-gedefinieerd,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_not_defined_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Niet-gedefinieerd,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_not_defined_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Raffinagegas,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_refinery_gas_output_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Stoomnet,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_steam_hot_water_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Afval,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_waste_mix_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Biomassa,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_wood_pellets_input_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Kolenketel,external_coupling_industry_chemical_refineries_burner_coal_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Olieketel,external_coupling_industry_chemical_refineries_burner_crude_oil_share,0.0,100.0,78.18786830925902,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Waterstofketel,external_coupling_industry_chemical_refineries_burner_hydrogen_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Gasketel,external_coupling_industry_chemical_refineries_burner_network_gas_share,0.0,100.0,13.937199357139276,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Biomassaketel,external_coupling_industry_chemical_refineries_burner_wood_pellets_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Vraag energetisch naar elektriciteit,external_coupling_industry_chemical_refineries_electricity,0.0,99900.0,100.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Power-to-heat boiler voor H2 en gasketels,external_coupling_industry_chemical_refineries_p2h_capacity,0.0,68.1781011831203,0.0,MW,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Potentie van restwarmte,external_coupling_industry_chemical_refineries_residual_heat_share,0.0,100.0,47.1092,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Stoomnet,external_coupling_industry_chemical_refineries_steam_hot_water_share,0.0,100.0,7.874932333601696,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Vraag energetisch (excl. elektriciteit),external_coupling_industry_chemical_refineries_useable_heat,0.0,99900.0,100.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Kolenketel,industry_chemicals_refineries_burner_coal_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Olieketel,industry_chemicals_refineries_burner_crude_oil_share,0.0,100.0,64.2,%,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,,64.2,64.2,64.2,64.2,64.2
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Waterstofketel,industry_chemicals_refineries_burner_hydrogen_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Gasketel,industry_chemicals_refineries_burner_network_gas_share,0.0,100.0,27.8,%,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,,27.8,27.8,27.8,27.8,27.8
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Biomassaketel,industry_chemicals_refineries_burner_wood_pellets_share,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Stoomnet,industry_final_demand_for_chemical_refineries_steam_hot_water_share,0.0,100.0,8.0,%,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,8.0
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Elektriciteit,industry_useful_demand_for_chemical_refineries_electricity_efficiency,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Vloeibare brandstoffen en grondstoffen,Olieraffinaderijen,Warmte,industry_useful_demand_for_chemical_refineries_useable_heat_efficiency,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Vloeibare brandstoffen en grondstoffen,Fischer-Tropsch,Vergassing van biogeen afval,energy_production_fischer_tropsch_biogenic_waste_ccs_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Fischer-Tropsch,Vergassing van droge biomassa,energy_production_fischer_tropsch_dry_biomass_ccs_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Fischer-Tropsch,Vergassing van niet-biogeen afval,energy_production_fischer_tropsch_non_biogenic_waste_ccs_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Fischer-Tropsch,"Waterstof, elektriciteit en CO<sub>2</sub>",energy_production_fischer_tropsch_synthetic_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Methanolsynthese,Vergassing van biogeen afval,energy_production_methanol_synthesis_biogenic_waste_ccs_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Methanolsynthese,Vergassing van droge biomassa,energy_production_methanol_synthesis_dry_biomass_ccs_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Methanolsynthese,Vergassing van niet-biogeen afval,energy_production_methanol_synthesis_non_biogenic_waste_ccs_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Methanolsynthese,"Waterstof, elektriciteit en CO<sub>2</sub>",energy_production_methanol_synthesis_synthetic_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,"Fischer-Tropsch (met waterstof, elektriciteit en CO<sub>2</sub>)",capacity_of_energy_production_fischer_tropsch_synthetic_dispatchable,0.0,4429.440068493151,0.0,MW,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,Vraag voor transformatie,external_coupling_energy_chemical_refineries_transformation_external_coupling_node_total_demand,0.0,68.1781011831203,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,Olieraffinaderijen,industry_useful_demand_for_chemical_refineries,0.0,42.739105698443566,0.0033719864068957254,PJ,47.0,47.0,30.0,47.0,47.0,47.0,47.0,30.0,,30.0,30.0,30.0,30.0,30.0
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,Bio-ethanolproductie,output_of_energy_production_bio_ethanol,0.0,12.821731709533069,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,Bio-ethanol-to-jet,output_of_energy_production_bio_ethanol_to_jet,0.0,12.821731709533069,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,Biomethanol-to-jet,output_of_energy_production_biomethanol_to_jet,0.0,12.821731709533069,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,Fischer-Tropsch,output_of_energy_production_fischer_tropsch,0.0,12.821731709533069,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,Biogene pyrolyse-olie fractionering,output_of_energy_production_fractionation_bio_pyrolysis_oil,0.0,12.821731709533069,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,Pyrolyse-olie fractionering,output_of_energy_production_fractionation_pyrolysis_oil,0.0,12.821731709533069,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,HVO biokerosineproductie,output_of_energy_production_hvo_bio_kerosene,0.0,12.821731709533069,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,HVO biodieselproductie,output_of_energy_production_hvo_biodiesel,0.0,12.821731709533069,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,Methanolsynthese,output_of_energy_production_methanol_synthesis,0.0,12.821731709533069,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Overzicht,Methanol-to-jet,output_of_energy_production_methanol_to_jet,0.0,12.821731709533069,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Pyrolyse-olie fractionering,Biogeen afval,energy_production_pyrolysis_biogenic_waste_share,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Pyrolyse-olie fractionering,Droge biomassa,energy_production_pyrolysis_dry_biomass_share,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Pyrolyse-olie fractionering,Biogene pyrolyse-olie,volume_of_baseload_import_bio_pyrolysis_oil,0.0,4.53069877447211,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Vloeibare brandstoffen en grondstoffen,Pyrolyse-olie fractionering,Pyrolyse-olie,volume_of_baseload_import_pyrolysis_oil,0.0,4.53069877447211,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Hoge temperatuur,share_of_energy_chp_combined_cycle_ht_network_gas,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Midden temperatuur,share_of_energy_chp_combined_cycle_mt_network_gas,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Hoge temperatuur,share_of_energy_chp_local_engine_ht_biogas,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Hoge temperatuur,share_of_energy_chp_local_engine_ht_network_gas,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Midden temperatuur,share_of_energy_chp_local_engine_mt_biogas,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Midden temperatuur,share_of_energy_chp_local_engine_mt_network_gas,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Hoge temperatuur,share_of_energy_chp_local_ht_wood_pellets_dispatchable,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Hoge temperatuur,share_of_energy_chp_local_ht_wood_pellets_must_run,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Midden temperatuur,share_of_energy_chp_local_mt_wood_pellets_dispatchable,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Midden temperatuur,share_of_energy_chp_local_mt_wood_pellets_must_run,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Hoge temperatuur,share_of_energy_chp_supercritical_ht_waste_mix,0.0,100.0,100.0,%,,,,,,,,,,,,,,
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Midden temperatuur,share_of_energy_chp_supercritical_mt_waste_mix,0.0,100.0,0.0,%,,,,,,,,,,,,,,
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Hoge temperatuur,share_of_energy_chp_ultra_supercritical_cofiring_ht_coal,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Midden temperatuur,share_of_energy_chp_ultra_supercritical_cofiring_mt_coal,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Hoge temperatuur,share_of_energy_chp_ultra_supercritical_ht_coal,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Warmtenetten,Allocatie van warmte uit WKK's,Midden temperatuur,share_of_energy_chp_ultra_supercritical_mt_coal,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Warmtenetten,Allocatie van power-to-heat,Hoge temperatuur,share_of_energy_heat_flexibility_p2h_boiler_ht_electricity,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Warmtenetten,Allocatie van power-to-heat,Midden temperatuur,share_of_energy_heat_flexibility_p2h_boiler_mt_electricity,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Warmtenetten,Allocatie van power-to-heat,Hoge temperatuur,share_of_energy_heat_flexibility_p2h_heatpump_ht_electricity,0.0,100.0,0.0,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Warmtenetten,Allocatie van power-to-heat,Midden temperatuur,share_of_energy_heat_flexibility_p2h_heatpump_mt_electricity,0.0,100.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,Bronnen,Elektrische boiler,capacity_of_energy_heat_boiler_ht_electricity,0.0,814.0783484442305,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,Bronnen,Waterstofketel,capacity_of_energy_heat_burner_ht_hydrogen,0.0,814.0783484442305,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,Bronnen,Gasketel (netwerkgas),capacity_of_energy_heat_burner_ht_network_gas,0.0,814.0783484442305,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,Bronnen,Afvalketel,capacity_of_energy_heat_burner_ht_waste_mix,0.0,814.0783484442305,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,Bronnen,Biomassaketel,capacity_of_energy_heat_burner_ht_wood_pellets,0.0,814.0783484442305,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,Bronnen,Collectieve water warmtepomp,capacity_of_energy_heat_heatpump_water_water_ht_electricity,0.0,274.2817820142869,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,Bronnen,Zonthermie,capacity_of_energy_heat_solar_ht_solar_thermal,0.0,2971.3859718214417,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,Bronnen,Diepe geothermie,capacity_of_energy_heat_well_deep_ht_geothermal,0.0,297.13859718214417,0.0,MW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,Bronnen,Warmte-import,volume_of_ht_imported_heat,0.0,3.209096849567157,0.0,PJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,Bronnen,Restwarmte,volume_of_ht_residual_heat,0.0,1.6045484247835784,0.0,PJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,(Seizoens)opslag van warmte,Jaarlijkse verliezen,energy_heat_network_storage_ht_loss_share,0.0,50.0,30.0,%,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,30.0,30.0,30.0,30.0,30.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,(Seizoens)opslag van warmte,Warmtelevercapaciteit (als % van gemiddelde uurlast),energy_heat_network_storage_ht_steam_hot_water_output_capacity_share,0.0,300.0,100.0,%,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,(Seizoens)opslag van warmte,,heat_storage_enabled_ht,0.0,0.00681781011831203,1.0,boolean,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
Aanbod,Hoge-temperatuur (HT) warmtenetten,Transport- en distributieverliezen,Transport- en distributieverliezen,energy_heat_distribution_ht_loss_share,0.0,50.0,20.0,%,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,20.0,20.0,20.0,20.0,20.0
Aanbod,Lage-temperatuur (LT) warmtenetten,Bronnen,Elektrische boiler,capacity_of_energy_heat_boiler_lt_electricity,0.0,814.0783484442305,0.0,MW,,,,,,,,,,,,,,
Aanbod,Lage-temperatuur (LT) warmtenetten,Bronnen,Waterstofketel,capacity_of_energy_heat_burner_lt_hydrogen,0.0,814.0783484442305,0.0,MW,,,,,,,,,,,,,,
Aanbod,Lage-temperatuur (LT) warmtenetten,Bronnen,Warmtepomp met aquathermie (TED) en WKO,capacity_of_energy_heat_heatpump_drink_water_water_ts_lt_electricity,0.0,127.34511307806177,0.0,MW,,,,,,,,,,,,,,
Aanbod,Lage-temperatuur (LT) warmtenetten,Bronnen,Warmtepomp met aquathermie (TEO) en WKO,capacity_of_energy_heat_heatpump_surface_water_water_ts_lt_electricity,0.0,74.28464929553604,0.0,MW,,,,,,,,,,,,,,
Aanbod,Lage-temperatuur (LT) warmtenetten,Bronnen,Warmtepomp met aquathermie (TEA) en WKO,capacity_of_energy_heat_heatpump_waste_water_water_ts_lt_electricity,0.0,127.34511307806177,0.0,MW,,,,,,,,,,,,,,
Aanbod,Lage-temperatuur (LT) warmtenetten,Bronnen,Collectieve water warmtepomp,capacity_of_energy_heat_heatpump_water_water_lt_electricity,0.0,274.2817820142869,0.0,MW,,,,,,,,,,,,,,
Aanbod,Lage-temperatuur (LT) warmtenetten,Bronnen,Zonthermie,capacity_of_energy_heat_solar_lt_solar_thermal,0.0,2971.3859718214417,0.0,MW,,,,,,,,,,,,,,
Aanbod,Lage-temperatuur (LT) warmtenetten,Bronnen,Geothermie (ondiep),capacity_of_energy_heat_well_shallow_lt_geothermal,0.0,375.33296486165574,0.0,MW,,,,,,,,,,,,,,
Aanbod,Lage-temperatuur (LT) warmtenetten,Bronnen,Warmte-import,volume_of_lt_imported_heat,0.0,3.209096849567157,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Lage-temperatuur (LT) warmtenetten,Bronnen,Restwarmte,volume_of_lt_residual_heat,0.0,1.6045484247835784,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Lage-temperatuur (LT) warmtenetten,(Seizoens)opslag van warmte,Jaarlijkse verliezen,energy_heat_network_storage_lt_loss_share,0.0,50.0,30.0,%,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,30.0,30.0,30.0,30.0,30.0
Aanbod,Lage-temperatuur (LT) warmtenetten,(Seizoens)opslag van warmte,Warmtelevercapaciteit (als % van gemiddelde uurlast),energy_heat_network_storage_lt_steam_hot_water_output_capacity_share,0.0,300.0,100.0,%,100.0,100.0,25.0,100.0,100.0,100.0,100.0,25.0,,25.0,25.0,25.0,25.0,25.0
Aanbod,Lage-temperatuur (LT) warmtenetten,(Seizoens)opslag van warmte,,heat_storage_enabled_lt,0.0,0.00681781011831203,1.0,boolean,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
Aanbod,Lage-temperatuur (LT) warmtenetten,Transport- en distributieverliezen,Transport- en distributieverliezen,energy_heat_distribution_lt_loss_share,0.0,50.0,10.0,%,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Elektrische boiler,capacity_of_energy_heat_boiler_mt_electricity,0.0,814.0783484442305,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Waterstofketel,capacity_of_energy_heat_burner_mt_hydrogen,0.0,814.0783484442305,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Gasketel (netwerkgas),capacity_of_energy_heat_burner_mt_network_gas,0.0,814.0783484442305,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Afvalketel,capacity_of_energy_heat_burner_mt_waste_mix,0.0,814.0783484442305,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Biomassaketel,capacity_of_energy_heat_burner_mt_wood_pellets,0.0,814.0783484442305,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Warmtepomp met aquathermie (TED) en WKO,capacity_of_energy_heat_heatpump_drink_water_water_ts_mt_electricity,0.0,127.34511307806177,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Warmtepomp met aquathermie (TEO) en WKO,capacity_of_energy_heat_heatpump_surface_water_water_ts_mt_electricity,0.0,127.34511307806177,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Warmtepomp met aquathermie (TEA) en WKO,capacity_of_energy_heat_heatpump_waste_water_water_ts_mt_electricity,0.0,127.34511307806177,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Collectieve water warmtepomp,capacity_of_energy_heat_heatpump_water_water_mt_electricity,0.0,274.2817820142869,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Zonthermie,capacity_of_energy_heat_solar_mt_solar_thermal,0.0,2971.3859718214417,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Diepe geothermie,capacity_of_energy_heat_well_deep_mt_geothermal,0.0,297.13859718214417,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Ondiepe geothermie met warmtepomp,capacity_of_energy_heat_well_shallow_heatpump_mt_geothermal,0.0,375.33296486165574,0.0,MW,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Warmte-import,volume_of_mt_imported_heat,0.0,3.209096849567157,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,Bronnen,Restwarmte,volume_of_mt_residual_heat,0.0,1.6045484247835784,0.0,PJ,,,,,,,,,,,,,,
Aanbod,Midden-temperatuur (MT) warmtenetten,(Seizoens)opslag van warmte,Jaarlijkse verliezen,energy_heat_network_storage_mt_loss_share,0.0,50.0,30.0,%,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,30.0,30.0,30.0,30.0,30.0
